4581;10055;663
4825;10307;664
4717;10207;665
4701;10233;666
4774;10280;667
4586;10116;668
4796;10334;669
4822;10404;670
4752;10316;671
4524;10084;672
4748;10318;673
4800;10392;674
4604;10190;675
4674;10280;676
4852;10454;677
4883;10517;678
4650;10268;679
4727;10371;680
4838;10478;681
4841;10505;682
4870;10518;683
4788;10470;684
4714;10412;685
4845;10577;686
4867;10595;687
4869;10605;688
4850;10590;689
4938;10696;690
4893;10641;691
4957;10713;692
5024;10784;693
5048;10864;694
5058;10842;695
4854;10660;696
4972;10776;697
4930;10754;698
4924;10746;699
5129;10965;700
4940;10788;701
4930;10828;702
4973;10847;703
4911;10795;704
5039;10925;705
5090;11000;706
5222;11116;707
5037;10953;708
4997;10929;709
4938;10894;710
4998;10948;711
5080;11030;712
5151;11107;713
5086;11074;714
5205;11175;715
5016;11004;716
5065;11065;717
5013;11057;718
5076;11116;719
5092;11134;720
5207;11233;721
5400;11456;722
5241;11293;723
5069;11137;724
5239;11295;725
5057;11165;726
5260;11352;727
5049;11151;728
5361;11455;729
5236;11372;730
5372;11498;731
5155;11297;732
5378;11550;733
5515;11725;734
5289;11475;735
5355;11537;736
5375;11565;737
5423;11637;738
5181;11385;739
5327;11549;740
5358;11588;741
5268;11556;742
5238;11508;743
5450;11730;744
5385;11649;745
5423;11737;746
5405;11699;747
5368;11678;748
5478;11790;749
5458;11848;750
5523;11881;751
5612;11964;752
5519;11877;753
5362;11752;754
5419;11781;755
5362;11752;756
5485;11893;757
5525;11989;758
5511;11923;759
5426;11878;760
5529;11947;761
5555;12027;762
5465;11917;763
5376;11846;764
5374;11866;765
5431;11981;766
5440;11950;767
5513;12007;768
5682;12174;769
5508;12016;770
5364;11876;771
5657;12193;772
5500;12022;773
5370;11956;774
5462;12018;775
5625;12195;776
5582;12150;777
5639;12249;778
5533;12111;779
5706;12320;780
5715;12341;781
5580;12272;782
5702;12366;783
5834;12494;784
5703;12357;785
5820;12502;786
5761;12427;787
5782;12474;788
5660;12344;789
5790;12554;790
5641;12379;791
5672;12410;792
5669;12389;793
5828;12600;794
5729;12487;795
5735;12505;796
5749;12541;797
5646;12524;798
5735;12553;799
5956;12776;800
5913;12755;801
5835;12689;802
5988;12828;803
5937;12807;804
5932;12794;805
5822;12750;806
6022;12902;807
5884;12786;808
5893;12793;809
5935;12875;810
5870;12780;811
5946;12874;812
5815;12757;813
5946;12954;814
6166;13148;815
5936;12922;816
6010;12994;817
5965;12991;818
6002;13018;819
5948;12958;820
6061;13077;821
5981;13053;822
6017;13059;823
5955;13005;824
5950;12984;825
6063;13161;826
6105;13191;827
5936;13028;828
6150;13266;829
5974;13178;830
6095;13235;831
6099;13265;832
6014;13152;833
6153;13329;834
6131;13305;835
6173;13359;836
5937;13133;837
5933;13169;838
6139;13327;839
6335;13567;840
6151;13359;841
6101;13361;842
6100;13344;843
6263;13525;844
6370;13628;845
6332;13686;846
6213;13529;847
6209;13525;848
6195;13509;849
6197;13545;850
6249;13593;851
6385;13739;852
6343;13695;853
6395;13783;854
6348;13712;855
6223;13615;856
6196;13588;857
6218;13638;858
6196;13606;859
6282;13712;860
6251;13683;861
6210;13712;862
6405;13879;863
6283;13755;864
6484;13946;865
6378;13918;866
6250;13756;867
6177;13687;868
6428;13950;869
6451;14015;870
6391;13909;871
6427;13973;872
6634;14146;873
6319;13893;874
6528;14094;875
6573;14169;876
6359;13941;877
6665;14345;878
6514;14148;879
6390;14010;880
6517;14141;881
6286;13966;882
6480;14134;883
6595;14261;884
6487;14165;885
6624;14344;886
6505;14201;887
6403;14133;888
6566;14248;889
6480;14240;890
6570;14296;891
6654;14398;892
6641;14403;893
6564;14416;894
6554;14350;895
6615;14411;896
6741;14529;897
6595;14419;898
6708;14548;899
6674;14514;900
6758;14622;901
6667;14571;902
6698;14556;903
6873;14749;904
6864;14738;905
6736;14664;906
6663;14565;907
6833;14739;908
6841;14773;909
6766;14776;910
6685;14641;911
6695;14663;912
6774;14730;913
6890;14890;914
6752;14732;915
6775;14763;916
6840;14870;917
6799;14861;918
6689;14707;919
6689;14707;920
6882;14910;921
6703;14781;922
6882;14946;923
7004;15062;924
6826;14922;925
6824;14994;926
6870;14988;927
6753;14871;928
6845;14967;929
6956;15118;930
6855;14999;931
6699;14851;932
6940;15118;933
7050;15262;934
6947;15125;935
6965;15163;936
6976;15160;937
7128;15372;938
6976;15204;939
6989;15229;940
6993;15255;941
6954;15286;942
6931;15227;943
6960;15252;944
7156;15444;945
7149;15483;946
7037;15345;947
7067;15395;948
7023;15395;949
7108;15482;950
6984;15330;951
7047;15397;952
7061;15433;953
7035;15439;954
7018;15394;955
7255;15655;956
7230;15656;957
6973;15473;958
7267;15711;959
7170;15606;960
7072;15478;961
7112;15606;962
6977;15443;963
7343;15797;964
7310;15798;965
7229;15747;966
7309;15797;967
7210;15712;968
7053;15549;969
7147;15701;970
7266;15824;971
7303;15841;972
7093;15661;973
7314;15974;974
7274;15876;975
7172;15768;976
7330;15908;977
7318;15952;978
7164;15804;979
7163;15777;980
7191;15849;981
7309;16005;982
7315;15951;983
7393;16061;984
7262;15924;985
7486;16214;986
7209;15917;987
7345;16047;988
7216;15942;989
7447;16263;990
7250;16026;991
7334;16082;992
7528;16262;993
7530;16326;994
7132;15942;995
7250;16048;996
7348;16172;997
7462;16316;998
7499;16329;999
7320;16132;1000
7351;16167;1001
